,len of url,no of dots,security sensitive words,no of hyphens in dom,dir_len,no of subdir,domain len,domain token count,path token count,ip present,largest domain_tok_len,avg_dom_token_len,largest path token length,avg path token length,suspicious tld,len_of_file,total dots in file,total delims in file,len_of_argument,no_of_variables,len_of_largest_variable_val,max_no_of_argum_delims,create_age(months),expiry_age(months),update_age(days),zipcode,Label,URL
8177,20.0,2.0,0.0,0.0,4.0,1.0,16.0,3.0,1.0,0.0,8.0,4.666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.bolong3d.com/cs/
8178,25.0,2.0,0.0,1.0,4.0,1.0,21.0,3.0,1.0,0.0,14.0,6.333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.drying-machine.cn/cs/
8179,21.0,2.0,0.0,0.0,4.0,1.0,17.0,3.0,1.0,0.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.josunlamp.com/cs/
8180,27.0,2.0,0.0,0.0,4.0,1.0,23.0,3.0,1.0,0.0,15.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.ktplasmachinery.com/cs/
8181,20.0,1.0,0.0,0.0,4.0,1.0,16.0,2.0,1.0,0.0,12.0,7.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://chinajinfang.com/cs/
8182,12.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://urlz.fr/8qDN
8183,37.0,1.0,0.0,0.0,15.0,3.0,19.0,2.0,3.0,0.0,15.0,9.0,5.0,3.6666666666666665,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://houseoftiresbcs.com/Adobe/css/XML/PDF
8184,38.0,1.0,0.0,0.0,19.0,4.0,19.0,2.0,4.0,0.0,15.0,9.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://houseoftiresbcs.com/Adobe/css/XML/PDF/
8185,21.0,2.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.onlinesbi.online/
8186,62.0,3.0,0.0,0.0,49.0,3.0,13.0,4.0,3.0,1.0,3.0,2.5,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://139.59.201.27/banks/National/98e8eaceadbad3aa9ee97edf8582f54c/
8187,22.0,2.0,1.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,10.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://incsupdate.tumblr.com/
8188,27.0,2.0,0.0,0.0,1.0,0.0,26.0,3.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://ingbancoservice.tumblr.com/
8189,29.0,2.0,0.0,0.0,11.0,2.0,9.0,2.0,2.0,0.0,6.0,4.0,5.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://satkom.id/img/clpds/index.php
8190,270.0,3.0,0.0,0.0,29.0,4.0,21.0,4.0,4.0,0.0,10.0,4.5,12.0,6.0,0.0,20.0,0.0,0.0,200.0,8.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://ewi.my.salesforce.com/_ui/core/feeds/notification/ChatterEmailSettings?setupid=CollaborationEmailSettings&amp;fromEmail=1&amp;s1oid=00D300000001O56&amp;s1nid=000000000000000&amp;s1uid=00530000000jzA5&amp;s1ext=0&amp;emkind=chatterUnifiedUserDigest&amp;emtm=1544247073991
8191,198.0,3.0,0.0,0.0,1.0,0.0,21.0,4.0,0.0,0.0,10.0,4.5,0.0,0.0,0.0,15.0,0.0,0.0,161.0,7.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://ewi.my.salesforce.com/a1L0b000007sEYK?fromEmail=1&amp;s1oid=00D300000001O56&amp;s1nid=000000000000000&amp;s1uid=00530000000jzA5&amp;s1ext=0&amp;emkind=chatterUnifiedUserDigest&amp;emtm=1544247073991
8192,270.0,3.0,0.0,0.0,29.0,4.0,21.0,4.0,4.0,0.0,10.0,4.5,12.0,6.0,0.0,20.0,0.0,0.0,200.0,8.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://ewi.my.salesforce.com/_ui/core/feeds/notification/ChatterEmailSettings?setupid=CollaborationEmailSettings&amp;fromEmail=1&amp;s1oid=00D300000001O56&amp;s1nid=000000000000000&amp;s1uid=00530000000jzA5&amp;s1ext=0&amp;emkind=chatterUnifiedUserDigest&amp;emtm=1544247073991
8193,23.0,1.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,16.0,9.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://kankakeetankwash.com/en
8194,41.0,4.0,0.0,0.0,7.0,1.0,27.0,4.0,1.0,0.0,11.0,6.0,5.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.sc4nemzytch.universe.wf/Clim2/rom.htm
8195,44.0,3.0,0.0,0.0,11.0,2.0,21.0,3.0,2.0,0.0,14.0,6.333333333333333,5.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.mikulaskocogas.hu/Pages/Hun/Default.aspx
8196,78.0,2.0,0.0,0.0,15.0,3.0,14.0,3.0,3.0,0.0,5.0,4.0,7.0,3.6666666666666665,0.0,32.0,0.0,0.0,17.0,1.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://event.on24.com/wcc/r/1891550/A89D0EC9BEE2E4366670FE794242B61C?partnerref=email
8197,51.0,3.0,1.0,0.0,31.0,3.0,11.0,2.0,3.0,0.0,8.0,5.0,11.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://vanprint.am/wp-admin/includes/Alibaba.com/Login.htm
8198,131.0,3.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,24.0,1.0,1.0,87.0,1.0,80.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.xtrixtviptv.com/register-activation.html?token=MEUyMDlGOTRBRDMzNjA2NzM3NDdBMDE4RjA5MDIwNUUsc3RldmUuemFsYWxhc0BlcmVtZWEuY29tLmF1
8199,131.0,3.0,0.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,11.0,5.666666666666667,0.0,0.0,0.0,24.0,1.0,1.0,87.0,1.0,80.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.xtrixtviptv.com/register-activation.html?token=MEUyMDlGOTRBRDMzNjA2NzM3NDdBMDE4RjA5MDIwNUUsc3RldmUuemFsYWxhc0BlcmVtZWEuY29tLmF1
8200,134.0,3.0,0.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,14.0,6.666666666666667,0.0,0.0,0.0,24.0,1.0,1.0,87.0,1.0,80.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.buyxtrixtviptv.com/register-activation.html?token=MEUyMDlGOTRBRDMzNjA2NzM3NDdBMDE4RjA5MDIwNUUsc3RldmUuemFsYWxhc0BlcmVtZWEuY29tLmF1
8201,21.0,1.0,1.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://hublaalikes.com/login
8202,14.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://starliker.net/
8203,31.0,2.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,11.0,5.333333333333333,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.fbautoliker.co/access-token
8204,71.0,3.0,1.0,4.0,33.0,3.0,38.0,4.0,3.0,0.0,18.0,8.75,10.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ip-184-168-166-154.ip.secureserver.net/wordpress/wp-content/netvigator/
8205,92.0,3.0,1.0,2.0,34.0,1.0,58.0,4.0,1.0,0.0,34.0,13.75,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.secure05b-chaseonline-verification.translogbooster.com/e9803734ecf8af6edebe2bf08282084a/
8206,38.0,4.0,0.0,0.0,1.0,0.0,37.0,5.0,0.0,0.0,8.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://archiwum.allegro.secfence.lesavik.net/
8207,32.0,4.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,8.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.allegro.secfence.lesavik.net
8208,36.0,4.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,0.0,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://reklama.allegro.secfence.lesavik.net
8209,38.0,4.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,0.0,9.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://raportcsr.allegro.secfence.lesavik.net
8210,36.0,4.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,0.0,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://magazyn.allegro.secfence.lesavik.net
8211,99.0,5.0,0.0,0.0,48.0,5.0,21.0,4.0,5.0,0.0,7.0,4.5,15.0,8.4,0.0,25.0,0.0,0.0,5.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://publish.ne.cision.com/l/vaaiwhqae/www.dropbox.com/sh/stfs1a8gz6f0xr4/AADQkFatLbcH4hQJpJUDEFrHa?dl=0
8212,35.0,4.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,8.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://kupony.allegro.secfence.lesavik.net
8213,42.0,4.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,0.0,13.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://dlakupujacych.allegro.secfence.lesavik.net
8214,41.0,4.0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,0.0,12.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://charytatywni.allegro.secfence.lesavik.net
8215,39.0,1.0,0.0,3.0,4.0,1.0,35.0,2.0,1.0,0.0,32.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://j-noordeloos-regenesis-therapeut.nl/cs/
8216,17.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,0.0,0.0,6.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://stage.cwport.com/
8217,40.0,1.0,0.0,0.0,3.0,1.0,7.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://1drv.ms/w/s!At-jjZ83groCnyO7_wvBRYAE8lWA
8218,116.0,2.0,0.0,0.0,59.0,3.0,21.0,3.0,3.0,0.0,10.0,6.333333333333333,36.0,18.333333333333332,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://online.jimmyjohns.com/basket/77a4bcc6-b9bd-45d0-bf09-35068e089857/declineinvite/9bf8dcc3-c961-428d-ac1f-04338959c0d0
8219,42.0,3.0,0.0,0.0,9.0,2.0,23.0,3.0,2.0,0.0,10.0,7.0,4.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://olampicoer.blogspot.com/2018/11/vrret.html
8220,24.0,2.0,0.0,1.0,1.0,0.0,23.0,3.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://matchcom.js-freedom.com/
8221,22.0,1.0,0.0,0.0,10.0,2.0,10.0,2.0,2.0,0.0,7.0,4.5,4.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://mikilpi.cz/logs/csv/89
8222,78.0,3.0,0.0,0.0,9.0,1.0,27.0,3.0,1.0,0.0,14.0,8.333333333333334,7.0,7.0,0.0,17.0,1.0,0.0,25.0,2.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://hdsupply.allegiancetech.com/cgi-bin/qwebcorporate.dll?idx=S3HTQC&amp;rk=GA2DKU
8223,26.0,1.0,0.0,0.0,4.0,1.0,22.0,2.0,1.0,0.0,19.0,10.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://ronhommelfotografie.nl/cs/
8224,38.0,3.0,0.0,0.0,17.0,2.0,12.0,3.0,2.0,0.0,6.0,3.3333333333333335,8.0,7.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://onager.co.kr/wp-admin/excel2/index.php
8225,26.0,2.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,8.0,5.5,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://yolikers.com/token_gen.php
8226,38.0,3.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,13.0,6.333333333333333,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.autolikesfree.net/access-token.php
8227,40.0,3.0,0.0,0.0,9.0,2.0,20.0,3.0,2.0,0.0,8.0,6.0,4.0,3.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jimryky.blogspot.com/2018/11/szq_29.html
8228,40.0,3.0,0.0,0.0,9.0,2.0,20.0,3.0,2.0,0.0,8.0,6.0,4.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jimryky.blogspot.com/2018/11/seacle.html
8229,42.0,3.0,0.0,0.0,9.0,2.0,20.0,3.0,2.0,0.0,8.0,6.0,4.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jimryky.blogspot.com/2018/11/cdcdcdcd.html
8230,43.0,3.0,0.0,0.0,9.0,2.0,20.0,3.0,2.0,0.0,8.0,6.0,4.0,3.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jimryky.blogspot.com/2018/11/syempaxxx.html
8231,41.0,3.0,0.0,0.0,9.0,2.0,20.0,3.0,2.0,0.0,8.0,6.0,4.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://jimryky.blogspot.com/2018/11/siempte.html
8232,75.0,2.0,0.0,0.0,42.0,3.0,16.0,3.0,3.0,0.0,6.0,4.666666666666667,33.0,12.666666666666666,0.0,4.0,0.0,0.0,13.0,1.0,8.0,1.0,-1.0,-1.0,-1.0,-1.0,1,https://drive.google.com/file/d/1IGf88eawenXPw2wRjHq0Sz1fO_NdzHPp/view?usp=docs_web
8233,60.0,2.0,0.0,0.0,12.0,2.0,15.0,3.0,2.0,0.0,6.0,4.333333333333333,8.0,4.5,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://docs.google.com/document/d/1IGf88eawenXPw2wRjHq0Sz1fO_NdzHPp
8234,33.0,1.0,0.0,0.0,4.0,1.0,29.0,2.0,1.0,0.0,26.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://lijstenmakerijvanantwerpen.nl/cs/
8235,12.0,1.0,0.0,0.0,4.0,1.0,8.0,2.0,1.0,0.0,5.0,3.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://sovve.nl/cs/
8236,42.0,3.0,0.0,0.0,9.0,2.0,23.0,3.0,2.0,0.0,10.0,7.0,4.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://olampicoer.blogspot.com/2018/11/oscar.html
8237,91.0,4.0,0.0,0.0,17.0,2.0,20.0,2.0,2.0,0.0,16.0,9.5,8.0,7.0,0.0,9.0,1.0,0.0,45.0,2.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://alkalizingwaters.com/images/includes/index.php?-UserID&amp;userid=dawn.gaid@oregonstate.edu
8238,119.0,2.0,0.0,1.0,39.0,4.0,25.0,3.0,4.0,0.0,10.0,7.666666666666667,22.0,8.5,0.0,46.0,0.0,2.0,9.0,1.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://hphotel-my.sharepoint.com/:b:/g/personal/wmiranda_hp-hotels_com/EcU-QJdKNwpFgSFo3OcmWeEBxVl_yorGYoWtndRBvSSmvw?e=jKgPpk
8239,99.0,3.0,0.0,0.0,70.0,5.0,22.0,3.0,5.0,0.0,15.0,6.666666666666667,32.0,12.8,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://nortiainteriors.com.au/wp-content/plugins/fresco-master/js/61cdb4adfa677f735fd0e0e40c12abd2/way.php
8240,26.0,2.0,0.0,0.0,4.0,1.0,22.0,3.0,1.0,0.0,15.0,6.666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.hotwheelsgarage.gr/cs/
8241,62.0,3.0,0.0,1.0,29.0,3.0,22.0,3.0,3.0,0.0,14.0,6.666666666666667,11.0,8.333333333333334,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.suesses-online.com/Obrigatorio/acessando/Inter/acessar.php
8242,43.0,3.0,0.0,0.0,13.0,1.0,22.0,3.0,1.0,0.0,10.0,6.666666666666667,11.0,11.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://storage.googleapis.com/preciousomo/sun.html
8243,40.0,2.0,0.0,0.0,18.0,3.0,13.0,2.0,3.0,0.0,9.0,6.0,5.0,4.666666666666667,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://oldegreen.com/recal/yahoo/home/index.php
8244,62.0,3.0,0.0,0.0,19.0,4.0,23.0,3.0,4.0,0.0,15.0,7.0,5.0,3.5,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.houseoftiresbcs.com/Adobe/css/XML/PDF/georgetrent2941.html
8245,28.0,2.0,0.0,0.0,1.0,0.0,27.0,3.0,0.0,0.0,13.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://orngmesmerize.paperplane.io/
8246,26.0,2.0,0.0,0.0,4.0,1.0,22.0,3.0,1.0,0.0,15.0,6.666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://rigoniemedeiros.com.br/ad/
8247,17.0,2.0,0.0,0.0,4.0,1.0,13.0,3.0,1.0,0.0,6.0,3.6666666666666665,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://tasche.com.br/ad/
8248,39.0,1.0,0.0,0.0,3.0,1.0,7.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://1drv.ms/w/s!Alf6qyCy8sd-aGBKZ_DrxgH_QIs
8249,30.0,2.0,0.0,0.0,4.0,1.0,26.0,3.0,1.0,0.0,19.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://trioeletricotwister.com.br/cp/
8250,17.0,1.0,0.0,0.0,4.0,1.0,13.0,2.0,1.0,0.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://bomdeobra.com/cp/
8251,41.0,2.0,0.0,0.0,1.0,0.0,26.0,3.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://mysite.plexusworldwide.com/heidimccartney
8252,49.0,3.0,0.0,0.0,24.0,3.0,16.0,3.0,3.0,0.0,9.0,4.666666666666667,7.0,6.666666666666667,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://www.kunstpris.dk/images/dropbox/dropbox/index.php
8253,49.0,3.0,0.0,0.0,24.0,3.0,16.0,3.0,3.0,0.0,9.0,4.666666666666667,7.0,6.666666666666667,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.kunstpris.dk/images/dropbox/dropbox/index.php
8254,16.0,1.0,0.0,0.0,4.0,1.0,12.0,2.0,1.0,0.0,8.0,5.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://plaboixo.com/cp/
8255,154.0,2.0,0.0,1.0,50.0,4.0,36.0,3.0,4.0,0.0,21.0,11.333333333333334,33.0,11.25,0.0,46.0,0.0,0.0,22.0,2.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://coloradomanagement-my.sharepoint.com/:b:/g/personal/tadamson_highsierramanagement_com/ERCQdFMOoxZJtLpJzWydpIwBb5bKc6ueuFkYWRz5AkebhA?e=4%3aY4pRfu&amp;at=9
8256,165.0,5.0,0.0,0.0,46.0,5.0,14.0,3.0,5.0,0.0,6.0,4.0,22.0,8.0,0.0,9.0,1.0,0.0,96.0,4.0,34.0,2.0,-1.0,-1.0,-1.0,-1.0,1,https://www.google.com/url?q=https://rodriguesdemelo.adv.br/cli/aut/index.php?email%3D25&amp;source=gmail&amp;ust=1542750734646000&amp;usg=AFQjCNFkEg5_ic5zp-sXRkKZ1Wr8G97BAQ
8257,26.0,1.0,0.0,0.0,4.0,1.0,22.0,2.0,1.0,0.0,18.0,10.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://josevillegasonline.com/cp/
8258,134.0,2.0,0.0,0.0,1.0,0.0,21.0,3.0,0.0,0.0,12.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,112.0,5.0,17.0,3.0,-1.0,-1.0,-1.0,-1.0,1,https://blog.directsupply.com/?utm_source=oracle&amp;utm_medium=email&amp;utm_term=&amp;utm_content=EM13914&amp;utm_campaign=TS_Wander_Mgmt_AL
8259,20.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,9.0,5.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://streamiti.es/olQ9PvR
8260,31.0,2.0,0.0,0.0,5.0,1.0,26.0,3.0,1.0,0.0,19.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://trioeletricotwister.com.br/img/
8261,77.0,2.0,0.0,0.0,48.0,4.0,8.0,2.0,4.0,0.0,5.0,3.5,17.0,10.75,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://kongo.fr/~fybparis/cgi-bin/wellsfargo%20trou/wellsfargo/wellsfargo-online.php
8262,32.0,2.0,0.0,0.0,5.0,1.0,27.0,3.0,1.0,0.0,13.0,8.333333333333334,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://s371712615.mialojamiento.es/img/
8263,18.0,1.0,0.0,0.0,5.0,1.0,13.0,2.0,1.0,0.0,9.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://bomdeobra.com/img/
8264,51.0,2.0,1.0,4.0,1.0,0.0,50.0,3.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,https://clients-verification-updates-case-234.blogspot.com/
8265,39.0,2.0,0.0,0.0,5.0,1.0,22.0,3.0,1.0,0.0,14.0,6.666666666666667,3.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://www.esteticaretiro.com/img/?sec=Mathias
8266,25.0,4.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,1.0,3.0,2.5,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://67.199.68.195/nosmoke.htm
8267,29.0,4.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,1.0,3.0,2.5,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,http://67.199.68.195/intservices.htm
